_source_file,action,calendar_size,calendar_size_after,calendar_size_sent,duplicates_ignored,event,final_sync,lamport,lamport_after,lamport_before,left_neighbor,message_id,message_lamport,message_vector,new_events_added,node_id,port,received_event_count,received_lamport,received_vector,receiver_node,right_neighbor,scheduled_delay_seconds,sender_node,state_hash,state_hash_after,state_hash_sent,vector,vector_after,vector_before,wall_time_utc
node-0.jsonl,RECEIVE_STATE,,17,,10,,False,,25,23,,N09-M0006,,,6,0,,16,24,"[9, 7, 3, 0, 3, 5, 8, 9, 10, 13]",,,,9,,448dde1cee9dbed00ef24ad5fc835b6b1367b0fa9fb4860566f859372c67cdd0,,,"[12, 11, 3, 0, 3, 5, 8, 9, 10, 13]","[11, 11, 3, 0, 0, 0, 3, 4, 5, 8]",2026-09-13T14:10:08.995Z
node-7.jsonl,LOCAL_SCHEDULE,,20,,,"{""creator_node"": 7, ""end_time"": ""20:40"", ""event_id"": ""N07-E03"", ""event_number"": 3, ""lamport_timestamp"": 29, ""simulation_date"": ""2030-10-01"", ""start_time"": ""20:20"", ""title"": ""Node 7 Event 3"", ""vector_timestamp"": [4, 3, 4, 8, 10, 13, 14, 12, 9, 7]}",,,29,,,,,,,7,,,,,,,74,,,46624ad76b4198458903787e9fd7611efed68451977acac733ee145da2f3effc,,,"[4, 3, 4, 8, 10, 13, 14, 12, 9, 7]",,2026-09-13T14:10:13.978Z
node-7.jsonl,SEND_STATE,,,20,,,,,,,,N07-M0005,30,"[4, 3, 4, 8, 10, 13, 14, 13, 9, 7]",,7,,,,,6,,,,,,46624ad76b4198458903787e9fd7611efed68451977acac733ee145da2f3effc,,,,2026-09-13T14:10:13.980Z
node-6.jsonl,RECEIVE_STATE,,20,,16,,False,,31,27,,N07-M0005,,,4,6,,20,30,"[4, 3, 4, 8, 10, 13, 14, 13, 9, 7]",,,,7,,46624ad76b4198458903787e9fd7611efed68451977acac733ee145da2f3effc,,,"[4, 3, 4, 8, 10, 13, 15, 13, 9, 7]","[0, 3, 4, 8, 10, 13, 14, 8, 4, 2]",2026-09-13T14:10:13.988Z
node-7.jsonl,SEND_STATE,,,20,,,,,,,,N07-M0006,31,"[4, 3, 4, 8, 10, 13, 14, 14, 9, 7]",,7,,,,,8,,,,,,46624ad76b4198458903787e9fd7611efed68451977acac733ee145da2f3effc,,,,2026-09-13T14:10:13.989Z
node-8.jsonl,RECEIVE_STATE,,23,,13,,False,,32,24,,N07-M0006,,,7,8,,20,31,"[4, 3, 4, 8, 10, 13, 14, 14, 9, 7]",,,,7,,8766dd7151f10d292f6d91390ab21d6ea8e70e8a54e47a57d67d7419de552678,,,"[9, 7, 4, 8, 10, 13, 14, 14, 12, 12]","[9, 7, 3, 0, 3, 5, 8, 9, 11, 12]",2026-09-13T14:10:13.991Z
node-3.jsonl,LOCAL_SCHEDULE,,20,,,"{""creator_node"": 3, ""end_time"": ""18:40"", ""event_id"": ""N03-E03"", ""event_number"": 3, ""lamport_timestamp"": 29, ""simulation_date"": ""2030-10-01"", ""start_time"": ""18:20"", ""title"": ""Node 3 Event 3"", ""vector_timestamp"": [10, 12, 11, 11, 9, 8, 7, 4, 5, 8]}",,,29,,,,,,,3,,,,,,,62,,,635d01f1276728c6c6c0eec946b03ba291bff5d53e03730cf085fc99c08d41b4,,,"[10, 12, 11, 11, 9, 8, 7, 4, 5, 8]",,2026-09-13T14:10:16.625Z
node-3.jsonl,SEND_STATE,,,20,,,,,,,,N03-M0005,30,"[10, 12, 11, 12, 9, 8, 7, 4, 5, 8]",,3,,,,,2,,,,,,635d01f1276728c6c6c0eec946b03ba291bff5d53e03730cf085fc99c08d41b4,,,,2026-09-13T14:10:16.628Z
node-2.jsonl,RECEIVE_STATE,,20,,15,,False,,31,27,,N03-M0005,,,5,2,,20,30,"[10, 12, 11, 12, 9, 8, 7, 4, 5, 8]",,,,3,,635d01f1276728c6c6c0eec946b03ba291bff5d53e03730cf085fc99c08d41b4,,,"[10, 12, 12, 12, 9, 8, 7, 4, 5, 8]","[10, 12, 11, 7, 2, 0, 3, 4, 5, 8]",2026-09-13T14:10:16.631Z
node-3.jsonl,SEND_STATE,,,20,,,,,,,,N03-M0006,31,"[10, 12, 11, 13, 9, 8, 7, 4, 5, 8]",,3,,,,,4,,,,,,635d01f1276728c6c6c0eec946b03ba291bff5d53e03730cf085fc99c08d41b4,,,,2026-09-13T14:10:16.632Z
node-4.jsonl,RECEIVE_STATE,,21,,11,,False,,32,23,,N03-M0006,,,9,4,,20,31,"[10, 12, 11, 13, 9, 8, 7, 4, 5, 8]",,,,3,,65fca205979d103bddd0eb7fe4792db267b63d56cb39ebaad85ac8437de0a133,,,"[10, 12, 11, 13, 12, 12, 7, 4, 5, 8]","[0, 3, 4, 8, 11, 12, 7, 3, 0, 0]",2026-09-13T14:10:16.635Z
node-2.jsonl,LOCAL_SCHEDULE,,21,,,"{""creator_node"": 2, ""end_time"": ""14:40"", ""event_id"": ""N02-E03"", ""event_number"": 3, ""lamport_timestamp"": 32, ""simulation_date"": ""2030-10-01"", ""start_time"": ""14:20"", ""title"": ""Node 2 Event 3"", ""vector_timestamp"": [10, 12, 13, 12, 9, 8, 7, 4, 5, 8]}",,,32,,,,,,,2,,,,,,,39,,,4ac4007649b22adff73eef7994acf486df03d9a913f1a6ffe0571caee8c4256e,,,"[10, 12, 13, 12, 9, 8, 7, 4, 5, 8]",,2026-09-13T14:10:18.379Z
node-2.jsonl,SEND_STATE,,,21,,,,,,,,N02-M0005,33,"[10, 12, 14, 12, 9, 8, 7, 4, 5, 8]",,2,,,,,1,,,,,,4ac4007649b22adff73eef7994acf486df03d9a913f1a6ffe0571caee8c4256e,,,,2026-09-13T14:10:18.382Z
node-1.jsonl,RECEIVE_STATE,,21,,15,,False,,34,27,,N02-M0005,,,6,1,,21,33,"[10, 12, 14, 12, 9, 8, 7, 4, 5, 8]",,,,2,,4ac4007649b22adff73eef7994acf486df03d9a913f1a6ffe0571caee8c4256e,,,"[10, 14, 14, 12, 9, 8, 7, 4, 5, 8]","[10, 13, 10, 7, 2, 0, 3, 4, 5, 8]",2026-09-13T14:10:18.386Z
node-2.jsonl,SEND_STATE,,,21,,,,,,,,N02-M0006,34,"[10, 12, 15, 12, 9, 8, 7, 4, 5, 8]",,2,,,,,3,,,,,,4ac4007649b22adff73eef7994acf486df03d9a913f1a6ffe0571caee8c4256e,,,,2026-09-13T14:10:18.388Z
node-3.jsonl,RECEIVE_STATE,,21,,20,,False,,35,31,,N02-M0006,,,1,3,,21,34,"[10, 12, 15, 12, 9, 8, 7, 4, 5, 8]",,,,2,,4ac4007649b22adff73eef7994acf486df03d9a913f1a6ffe0571caee8c4256e,,,"[10, 12, 15, 14, 9, 8, 7, 4, 5, 8]","[10, 12, 11, 13, 9, 8, 7, 4, 5, 8]",2026-09-13T14:10:18.398Z
node-1.jsonl,LOCAL_SCHEDULE,,22,,,"{""creator_node"": 1, ""end_time"": ""17:00"", ""event_id"": ""N01-E04"", ""event_number"": 4, ""lamport_timestamp"": 35, ""simulation_date"": ""2030-10-01"", ""start_time"": ""16:40"", ""title"": ""Node 1 Event 4"", ""vector_timestamp"": [10, 15, 14, 12, 9, 8, 7, 4, 5, 8]}",,,35,,,,,,,1,,,,,,,52,,,a54d4a7013a3e6d08d9388685d24f53ac736680f185d0dfa736e983d703fb8c4,,,"[10, 15, 14, 12, 9, 8, 7, 4, 5, 8]",,2026-09-13T14:10:18.617Z
node-1.jsonl,SEND_STATE,,,22,,,,,,,,N01-M0007,36,"[10, 16, 14, 12, 9, 8, 7, 4, 5, 8]",,1,,,,,0,,,,,,a54d4a7013a3e6d08d9388685d24f53ac736680f185d0dfa736e983d703fb8c4,,,,2026-09-13T14:10:18.619Z
node-0.jsonl,RECEIVE_STATE,,25,,14,,False,,37,25,,N01-M0007,,,8,0,,22,36,"[10, 16, 14, 12, 9, 8, 7, 4, 5, 8]",,,,1,,d6618132aba9578bdc6cd2fbcba4c82e724ba5343b8f0c8dd5cb7f68ee169673,,,"[13, 16, 14, 12, 9, 8, 8, 9, 10, 13]","[12, 11, 3, 0, 3, 5, 8, 9, 10, 13]",2026-09-13T14:10:18.629Z
node-1.jsonl,SEND_STATE,,,22,,,,,,,,N01-M0008,37,"[10, 17, 14, 12, 9, 8, 7, 4, 5, 8]",,1,,,,,2,,,,,,a54d4a7013a3e6d08d9388685d24f53ac736680f185d0dfa736e983d703fb8c4,,,,2026-09-13T14:10:18.631Z
node-2.jsonl,RECEIVE_STATE,,22,,21,,False,,38,34,,N01-M0008,,,1,2,,22,37,"[10, 17, 14, 12, 9, 8, 7, 4, 5, 8]",,,,1,,a54d4a7013a3e6d08d9388685d24f53ac736680f185d0dfa736e983d703fb8c4,,,"[10, 17, 16, 12, 9, 8, 7, 4, 5, 8]","[10, 12, 15, 12, 9, 8, 7, 4, 5, 8]",2026-09-13T14:10:18.633Z
node-8.jsonl,LOCAL_SCHEDULE,,24,,,"{""creator_node"": 8, ""end_time"": ""18:40"", ""event_id"": ""N08-E03"", ""event_number"": 3, ""lamport_timestamp"": 33, ""simulation_date"": ""2030-10-01"", ""start_time"": ""18:20"", ""title"": ""Node 8 Event 3"", ""vector_timestamp"": [9, 7, 4, 8, 10, 13, 14, 14, 13, 12]}",,,33,,,,,,,8,,,,,,,63,,,daa428b3a39aed9aef4b66b5d261f060e122f4961d830c7417b256eb5220b080,,,"[9, 7, 4, 8, 10, 13, 14, 14, 13, 12]",,2026-09-13T14:10:18.820Z
node-8.jsonl,SEND_STATE,,,24,,,,,,,,N08-M0005,34,"[9, 7, 4, 8, 10, 13, 14, 14, 14, 12]",,8,,,,,7,,,,,,daa428b3a39aed9aef4b66b5d261f060e122f4961d830c7417b256eb5220b080,,,,2026-09-13T14:10:18.823Z
node-7.jsonl,RECEIVE_STATE,,24,,20,,False,,35,31,,N08-M0005,,,4,7,,24,34,"[9, 7, 4, 8, 10, 13, 14, 14, 14, 12]",,,,8,,daa428b3a39aed9aef4b66b5d261f060e122f4961d830c7417b256eb5220b080,,,"[9, 7, 4, 8, 10, 13, 14, 15, 14, 12]","[4, 3, 4, 8, 10, 13, 14, 14, 9, 7]",2026-09-13T14:10:18.827Z
node-8.jsonl,SEND_STATE,,,24,,,,,,,,N08-M0006,35,"[9, 7, 4, 8, 10, 13, 14, 14, 15, 12]",,8,,,,,9,,,,,,daa428b3a39aed9aef4b66b5d261f060e122f4961d830c7417b256eb5220b080,,,,2026-09-13T14:10:18.828Z
node-9.jsonl,RECEIVE_STATE,,24,,16,,False,,36,24,,N08-M0006,,,8,9,,24,35,"[9, 7, 4, 8, 10, 13, 14, 14, 15, 12]",,,,8,,daa428b3a39aed9aef4b66b5d261f060e122f4961d830c7417b256eb5220b080,,,"[9, 7, 4, 8, 10, 13, 14, 14, 15, 14]","[9, 7, 3, 0, 3, 5, 8, 9, 10, 13]",2026-09-13T14:10:18.830Z
node-5.jsonl,LOCAL_SCHEDULE,,17,,,"{""creator_node"": 5, ""end_time"": ""17:20"", ""event_id"": ""N05-E04"", ""event_number"": 4, ""lamport_timestamp"": 28, ""simulation_date"": ""2030-10-01"", ""start_time"": ""17:00"", ""title"": ""Node 5 Event 4"", ""vector_timestamp"": [0, 3, 4, 8, 10, 15, 13, 8, 4, 2]}",,,28,,,,,,,5,,,,,,,55,,,44e440398fe23a7e5bac034b86d7ce335bb314c365688c32be222e5f15c93e94,,,"[0, 3, 4, 8, 10, 15, 13, 8, 4, 2]",,2026-09-13T14:10:22.225Z
node-5.jsonl,SEND_STATE,,,17,,,,,,,,N05-M0007,29,"[0, 3, 4, 8, 10, 16, 13, 8, 4, 2]",,5,,,,,4,,,,,,44e440398fe23a7e5bac034b86d7ce335bb314c365688c32be222e5f15c93e94,,,,2026-09-13T14:10:22.227Z
node-4.jsonl,RECEIVE_STATE,,24,,14,,False,,33,32,,N05-M0007,,,3,4,,17,29,"[0, 3, 4, 8, 10, 16, 13, 8, 4, 2]",,,,5,,61da5e16a73e39be0e960a19e9f89e2d9e01a030d088b9d7187d06c84921940c,,,"[10, 12, 11, 13, 13, 16, 13, 8, 5, 8]","[10, 12, 11, 13, 12, 12, 7, 4, 5, 8]",2026-09-13T14:10:22.234Z
node-5.jsonl,SEND_STATE,,,17,,,,,,,,N05-M0008,30,"[0, 3, 4, 8, 10, 17, 13, 8, 4, 2]",,5,,,,,6,,,,,,44e440398fe23a7e5bac034b86d7ce335bb314c365688c32be222e5f15c93e94,,,,2026-09-13T14:10:22.236Z
node-6.jsonl,RECEIVE_STATE,,21,,16,,False,,32,31,,N05-M0008,,,1,6,,17,30,"[0, 3, 4, 8, 10, 17, 13, 8, 4, 2]",,,,5,,594fa67a05bcbc3388b0591477f399b8285aac9971472ea41fa4b93d9f262f64,,,"[4, 3, 4, 8, 10, 17, 16, 13, 9, 7]","[4, 3, 4, 8, 10, 13, 15, 13, 9, 7]",2026-09-13T14:10:22.238Z
node-6.jsonl,LOCAL_SCHEDULE,,22,,,"{""creator_node"": 6, ""end_time"": ""15:20"", ""event_id"": ""N06-E04"", ""event_number"": 4, ""lamport_timestamp"": 33, ""simulation_date"": ""2030-10-01"", ""start_time"": ""15:00"", ""title"": ""Node 6 Event 4"", ""vector_timestamp"": [4, 3, 4, 8, 10, 17, 17, 13, 9, 7]}",,,33,,,,,,,6,,,,,,,42,,,ba22e8428fa0027e2facddb078b9a77590999df88e5bb1f7a8721b0a30643108,,,"[4, 3, 4, 8, 10, 17, 17, 13, 9, 7]",,2026-09-13T14:10:26.671Z
node-6.jsonl,SEND_STATE,,,22,,,,,,,,N06-M0007,34,"[4, 3, 4, 8, 10, 17, 18, 13, 9, 7]",,6,,,,,5,,,,,,ba22e8428fa0027e2facddb078b9a77590999df88e5bb1f7a8721b0a30643108,,,,2026-09-13T14:10:26.674Z
node-5.jsonl,RECEIVE_STATE,,22,,17,,False,,35,30,,N06-M0007,,,5,5,,22,34,"[4, 3, 4, 8, 10, 17, 18, 13, 9, 7]",,,,6,,ba22e8428fa0027e2facddb078b9a77590999df88e5bb1f7a8721b0a30643108,,,"[4, 3, 4, 8, 10, 18, 18, 13, 9, 7]","[0, 3, 4, 8, 10, 17, 13, 8, 4, 2]",2026-09-13T14:10:26.678Z
node-6.jsonl,SEND_STATE,,,22,,,,,,,,N06-M0008,35,"[4, 3, 4, 8, 10, 17, 19, 13, 9, 7]",,6,,,,,7,,,,,,ba22e8428fa0027e2facddb078b9a77590999df88e5bb1f7a8721b0a30643108,,,,2026-09-13T14:10:26.679Z
node-7.jsonl,RECEIVE_STATE,,26,,20,,False,,36,35,,N06-M0008,,,2,7,,22,35,"[4, 3, 4, 8, 10, 17, 19, 13, 9, 7]",,,,6,,8af6a00daebdfeb8fbc7988b12df2e406898b9998801a80aaa303aea98cbe1ae,,,"[9, 7, 4, 8, 10, 17, 19, 16, 14, 12]","[9, 7, 4, 8, 10, 13, 14, 15, 14, 12]",2026-09-13T14:10:26.681Z
node-0.jsonl,LOCAL_SCHEDULE,,26,,,"{""creator_node"": 0, ""end_time"": ""21:40"", ""event_id"": ""N00-E03"", ""event_number"": 3, ""lamport_timestamp"": 38, ""simulation_date"": ""2030-10-01"", ""start_time"": ""21:20"", ""title"": ""Node 0 Event 3"", ""vector_timestamp"": [14, 16, 14, 12, 9, 8, 8, 9, 10, 13]}",,,38,,,,,,,0,,,,,,,80,,,c0c78656cb460c1f97f576e37e68b17b2314322aa04426d8b1b531b1c7fd9a98,,,"[14, 16, 14, 12, 9, 8, 8, 9, 10, 13]",,2026-09-13T14:10:32.345Z
node-0.jsonl,SEND_STATE,,,26,,,,,,,,N00-M0005,39,"[15, 16, 14, 12, 9, 8, 8, 9, 10, 13]",,0,,,,,9,,,,,,c0c78656cb460c1f97f576e37e68b17b2314322aa04426d8b1b531b1c7fd9a98,,,,2026-09-13T14:10:32.349Z
node-9.jsonl,RECEIVE_STATE,,30,,20,,False,,40,36,,N00-M0005,,,6,9,,26,39,"[15, 16, 14, 12, 9, 8, 8, 9, 10, 13]",,,,0,,4280dbfd1f851b5ba658d5ec5d9f9f08324e0de7b662a62e6e8e41418a5f18ab,,,"[15, 16, 14, 12, 10, 13, 14, 14, 15, 15]","[9, 7, 4, 8, 10, 13, 14, 14, 15, 14]",2026-09-13T14:10:32.355Z
